geneId,label,H100,H080,H050,H030,H020,H010,H007,H005,H003,H000_adapt,H005_adapt,H010_adapt,H020_adapt,H030_adapt,H040_adapt,H050_adapt,H060_adapt,H070_adapt,H080_adapt,H090_adapt,H095_adapt
WBGene00017307,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,7.0,10.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
WBGene00017308,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017309,0,2.0,2.0,2.0,2.0,4.0,6.0,25.0,94.0,213.0,167.0,71.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
WBGene00017310,0,1.0,2.0,9.0,184.0,502.0,507.0,509.0,518.0,520.0,5001.0,4579.0,946.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
WBGene00017311,0,1.0,1.0,1.0,2.0,3.0,9.0,9.0,9.0,11.0,17.0,16.0,13.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
WBGene00017312,0,10.0,13.0,74.0,158.0,291.0,556.0,618.0,699.0,844.0,567.0,565.0,510.0,393.0,155.0,65.0,16.0,1.0,1.0,1.0,0.0,0.0
WBGene00017314,0,2.0,4.0,87.0,247.0,268.0,295.0,332.0,408.0,463.0,492.0,491.0,467.0,202.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
WBGene00017315,0,40.0,62.0,88.0,144.0,221.0,300.0,312.0,365.0,480.0,560.0,531.0,331.0,223.0,75.0,17.0,5.0,1.0,0.0,0.0,0.0,0.0
WBGene00017317,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,9.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
WBGene00017320,0,2.0,2.0,2.0,12.0,26.0,30.0,41.0,73.0,131.0,212.0,178.0,72.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
WBGene00017322,0,1.0,1.0,1.0,11.0,33.0,44.0,48.0,50.0,55.0,60.0,55.0,48.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
WBGene00017323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017326,0,1.0,1.0,1.0,17.0,53.0,80.0,85.0,91.0,96.0,98.0,97.0,87.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
WBGene00017331,0,42.0,70.0,89.0,158.0,238.0,298.0,340.0,373.0,464.0,525.0,506.0,357.0,225.0,78.0,16.0,5.0,2.0,0.0,0.0,0.0,0.0
WBGene00017332,0,48.0,69.0,88.0,118.0,225.0,299.0,315.0,337.0,421.0,519.0,504.0,338.0,220.0,76.0,15.0,5.0,2.0,0.0,0.0,0.0,0.0
WBGene00017333,0,45.0,62.0,85.0,114.0,220.0,293.0,312.0,334.0,404.0,476.0,469.0,351.0,213.0,75.0,20.0,3.0,1.0,1.0,0.0,0.0,0.0
WBGene00017334,0,17.0,28.5,43.0,57.5,118.5,165.5,183.0,214.0,280.0,320.0,304.5,199.0,82.5,40.5,9.0,1.0,0.5,0.0,0.0,0.0,0.0
WBGene00017335,0,6.0,6.0,6.0,7.0,9.0,11.0,11.0,11.0,13.0,17.0,16.0,15.0,11.0,6.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0
WBGene00017336,0,32.0,64.0,85.0,115.0,227.0,294.0,331.0,381.0,434.0,501.0,487.0,372.0,233.0,80.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0
WBGene00017338,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,6.0,5.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
WBGene00017339,0,8.0,12.0,27.0,34.0,49.0,147.0,199.0,271.0,464.0,750.0,738.0,392.0,147.0,25.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0
WBGene00017340,0,0.0,1.0,1.0,1.0,2.0,101.0,239.0,365.0,507.0,601.0,599.0,587.0,394.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
WBGene00017343,0,0.0,0.0,0.0,5.0,50.0,62.0,66.0,68.0,69.0,71.0,69.0,68.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017345,0,,,,,,,,,,,,,,,,,,,,,
WBGene00017347,0,2.0,4.0,30.0,47.0,52.0,65.0,95.0,121.0,141.0,151.0,150.0,149.0,58.0,47.0,21.0,4.0,2.0,2.0,2.0,2.0,1.0
WBGene00017348,0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
WBGene00017349,0,10.0,10.0,10.0,14.0,21.0,28.0,30.0,32.0,33.0,29.0,28.0,14.0,10.0,10.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
WBGene00017350,0,6.0,7.0,23.0,72.0,88.0,166.0,176.0,179.0,189.0,162.0,161.0,139.0,12.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
WBGene00017351,0,2.0,2.0,4.0,31.0,46.0,66.0,71.0,75.0,78.0,85.0,82.0,72.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
WBGene00017352,0,2.0,2.0,2.0,2.0,4.0,29.0,36.0,57.0,61.0,68.0,55.0,43.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
WBGene00017353,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
WBGene00017354,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
WBGene00017355,0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
WBGene00017356,0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
WBGene00017357,0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,10.0,12.0,11.0,11.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017362,0,1.0,1.0,5.0,14.0,23.0,31.0,34.0,34.0,35.0,36.0,35.0,34.0,31.0,17.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0
WBGene00017363,0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017364,0,20.0,23.0,40.0,71.0,83.0,95.0,140.0,261.0,412.0,296.0,262.0,182.0,94.0,50.0,26.0,10.0,1.0,1.0,1.0,1.0,1.0
WBGene00017365,0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017366,0,3.0,3.0,8.0,11.0,13.0,13.0,13.0,16.0,22.0,26.0,25.0,20.0,13.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
WBGene00017370,0,,,,,,,,,,,,,,,,,,,,,
WBGene00017371,0,1.0,1.0,3.0,27.0,39.0,48.0,55.0,59.0,66.0,70.0,69.0,69.0,48.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
WBGene00017375,0,2.0,2.0,3.0,178.0,229.0,302.0,396.0,446.0,498.0,532.0,531.0,495.0,111.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
WBGene00017376,0,1.0,2.0,2.0,2.0,5.0,10.0,34.0,71.0,141.0,92.0,85.0,47.0,21.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
WBGene00017382,0,2.0,3.0,4.0,4.0,5.0,38.0,125.0,256.0,456.0,570.0,569.0,513.0,40.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
WBGene00017383,0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017384,0,0.0,1.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,2.0,2.0,1.0
WBGene00017386,0,0.0,0.0,0.0,3.0,11.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,11.0,10.0,4.0,3.0
WBGene00017387,0,2.0,2.0,2.0,4.0,5.0,41.0,103.0,159.0,262.0,346.0,344.0,293.0,11.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
WBGene00017388,0,,,,,,,,,,,,,,,,,,,,,
WBGene00017389,0,23.0,116.0,222.5,271.0,281.5,358.0,415.0,495.5,505.0,555.0,554.0,533.0,258.0,145.0,14.5,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017391,0,,,,,,,,,,,,,,,,,,,,,
WBGene00017393,0,1.0,1.0,1.0,1.0,6.0,95.0,165.0,276.0,377.0,390.0,338.0,144.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
WBGene00017394,0,0.0,1.0,1.0,54.0,162.0,521.0,608.0,701.0,827.0,1371.0,1336.0,1244.0,843.0,405.0,283.0,150.0,79.0,17.0,4.0,1.0,1.0
WBGene00017396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017397,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017401,0,1.0,1.0,1.0,1.0,5.0,5.0,7.0,13.0,13.0,14.0,12.0,8.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017410,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017411,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017412,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017413,0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017414,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017415,0,,,,,,,,,,,,,,,,,,,,,
WBGene00017416,0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
WBGene00017417,0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
WBGene00017418,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017420,0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,7.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
WBGene00017421,0,2.0,2.0,4.0,4.0,4.0,6.0,9.0,18.0,38.0,48.0,46.0,39.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
WBGene00017422,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
WBGene00017423,0,1.0,2.0,2.0,2.0,12.0,141.0,250.0,346.0,403.0,494.0,325.0,120.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
WBGene00017426,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
WBGene00017427,0,2.0,2.0,2.0,2.0,8.0,48.0,56.0,59.0,64.0,73.0,72.0,61.0,42.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
WBGene00017428,0,1.0,1.0,2.0,6.0,25.0,260.0,398.0,457.0,500.0,535.0,517.0,436.0,131.0,12.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
WBGene00017429,0,3.0,4.0,30.0,123.0,220.0,396.0,500.0,500.0,501.0,1670.0,1668.0,1579.0,492.0,116.0,8.0,3.0,2.0,2.0,2.0,2.0,1.0
WBGene00017431,0,24.0,25.0,73.0,405.0,501.0,501.0,501.0,502.0,502.0,980.0,977.0,807.0,460.0,42.0,20.0,14.0,3.0,3.0,2.0,1.0,1.0
WBGene00017432,0,,,,,,,,,,,,,,,,,,,,,
WBGene00017433,0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,7.0,9.0,8.0,8.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
WBGene00017435,0,37.0,42.0,45.0,57.0,146.0,1200.0,1740.0,2305.0,2951.0,2982.0,2555.0,1834.0,1048.0,572.0,305.0,141.0,65.0,29.0,14.0,9.0,6.0
WBGene00017436,0,2.0,2.0,3.0,11.0,175.0,482.0,501.0,501.0,501.0,671.0,669.0,638.0,248.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
WBGene00017438,0,2.0,2.0,2.0,4.0,5.5,26.0,27.5,28.5,31.0,61.5,51.5,32.5,2.0,2.0,2.0,2.0,1.0,0.5,0.5,0.5,0.5
WBGene00017439,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
WBGene00017440,0,19.0,19.0,29.0,70.0,191.0,298.0,408.0,502.0,503.0,784.0,783.0,764.0,325.0,35.0,19.0,18.0,9.0,2.0,2.0,1.0,1.0
WBGene00017441,0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017442,0,3.0,9.0,287.0,500.0,500.0,500.0,500.0,500.0,500.0,1756.0,1755.0,1752.0,1441.0,691.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0
WBGene00017445,0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0
WBGene00017446,0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
WBGene00017448,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
WBGene00017450,0,2.0,2.0,2.0,39.0,100.0,126.0,149.0,184.0,212.0,239.0,238.0,202.0,103.0,24.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
WBGene00017451,0,1.0,2.0,3.0,5.0,6.0,11.0,16.0,21.0,23.0,24.0,23.0,22.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
WBGene00017453,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017454,0,0.0,4.0,5.0,14.0,33.0,44.0,46.0,52.0,63.0,53.0,52.0,46.0,33.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
WBGene00017455,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017456,0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,8.0,23.0,24.0,22.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017459,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,120.0,189.0,188.0,186.0,94.0,73.0,50.0,18.0,2.0,0.0,0.0,0.0,0.0
WBGene00017464,0,6.0,31.0,115.0,290.0,425.0,505.0,506.0,510.0,510.0,970.0,962.0,920.0,430.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017465,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017466,0,7.0,7.0,7.0,9.0,10.0,13.0,13.0,13.0,13.0,12.0,11.0,11.0,7.0,7.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0
WBGene00017467,0,7.0,7.0,7.0,8.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,8.0,7.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0
WBGene00017468,0,2.0,3.0,3.0,5.0,14.0,27.0,27.0,27.0,28.0,30.0,29.0,29.0,27.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
WBGene00017469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017471,0,2.0,2.0,2.0,2.0,11.0,122.0,175.0,217.0,325.0,176.0,142.0,101.0,49.0,24.0,18.0,12.0,4.0,4.0,3.0,2.0,1.0
WBGene00017473,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017474,0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017477,0,,,,,,,,,,,,,,,,,,,,,
WBGene00017478,0,18.0,26.0,105.5,438.5,501.0,501.0,501.0,501.0,504.5,1092.5,1089.0,770.5,460.5,47.5,6.0,2.0,2.0,2.0,2.0,1.5,1.0
WBGene00017481,0,1.0,1.0,4.0,9.0,10.5,13.0,14.0,14.0,14.0,15.0,14.0,14.0,14.0,12.5,8.0,2.5,1.0,1.0,1.0,1.0,0.5
WBGene00017482,0,3.0,3.0,4.0,8.0,14.0,26.0,40.0,47.0,54.0,116.0,24.0,7.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
WBGene00017485,0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,5.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0
WBGene00017486,0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,18.0,72.0,132.0,131.0,107.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017487,0,143.0,183.0,217.0,532.0,567.0,593.0,594.0,596.0,596.0,1686.0,1660.0,911.0,272.0,55.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0
WBGene00017488,0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0
WBGene00017489,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
WBGene00017490,0,0.0,0.0,0.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
WBGene00017493,0,0.0,1.0,11.0,17.0,19.0,36.0,61.0,81.0,99.0,59.0,58.0,55.0,38.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017494,0,,,,,,,,,,,,,,,,,,,,,
WBGene00017496,0,,,,,,,,,,,,,,,,,,,,,
WBGene00017497,0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017498,0,0.0,0.5,3.5,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,8.0,4.0,0.5,0.0,0.0,0.0,0.0
WBGene00017505,0,,,,,,,,,,,,,,,,,,,,,
WBGene00017506,0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017508,0,0.5,0.5,1.0,1.5,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.5,1.5,1.0,0.5,0.5,0.5,0.5
WBGene00017509,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017510,0,5.0,7.0,31.0,101.0,112.0,422.0,504.0,504.0,506.0,893.0,855.0,251.0,122.0,32.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0
WBGene00017513,0,2.0,2.0,2.0,2.0,2.0,6.0,24.0,37.0,62.0,85.0,83.0,80.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
WBGene00017517,0,1.0,1.0,1.0,2.0,3.0,15.0,22.0,31.0,42.0,43.0,42.0,42.0,27.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017518,0,1.0,1.0,1.0,1.0,8.0,18.0,22.0,27.0,35.0,40.0,39.0,39.0,22.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017519,0,1.0,1.0,1.0,2.0,14.0,19.0,24.0,32.0,42.0,46.0,45.0,44.0,35.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017520,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017521,0,1.0,1.0,1.0,1.0,3.0,10.0,18.0,30.0,40.0,47.0,46.0,46.0,30.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017522,0,0.0,1.0,1.0,1.0,3.0,14.0,18.0,21.0,29.0,37.0,36.0,36.0,30.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017524,0,1.0,1.0,5.0,10.0,14.0,17.0,28.0,31.0,42.0,45.0,44.0,44.0,34.0,16.0,10.0,5.0,2.0,1.0,1.0,1.0,1.0
WBGene00017525,0,1.0,1.0,1.0,4.0,8.0,16.0,18.0,20.0,22.0,26.0,25.0,25.0,20.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017527,0,3.0,5.0,5.0,11.0,14.0,17.0,18.0,19.0,19.0,22.0,21.0,20.0,18.0,15.0,9.0,5.0,5.0,2.0,1.0,1.0,1.0
WBGene00017528,0,1.0,4.0,6.0,11.0,15.0,18.0,18.0,19.0,24.0,29.0,28.0,27.0,22.0,17.0,10.0,6.0,4.0,1.0,1.0,1.0,1.0
WBGene00017529,0,,,,,,,,,,,,,,,,,,,,,
WBGene00017530,0,4.0,12.0,23.0,23.0,24.0,34.0,37.0,51.0,85.0,131.0,129.0,65.0,30.0,15.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0
WBGene00017532,0,7.0,7.0,14.0,17.0,34.0,54.0,59.0,69.0,76.0,81.0,80.0,79.0,65.0,14.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
WBGene00017533,0,,,,,,,,,,,,,,,,,,,,,
WBGene00017534,0,18.0,18.0,23.0,39.0,54.0,57.0,65.0,72.0,79.0,75.0,73.0,58.0,48.0,24.0,14.0,6.0,2.0,1.0,1.0,1.0,1.0
WBGene00017535,0,2.0,2.0,2.0,2.0,4.0,33.0,47.0,53.0,64.0,76.0,75.0,55.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
WBGene00017536,0,20.0,24.0,87.0,134.0,500.0,500.0,500.0,500.0,500.0,1673.0,1672.0,1604.0,566.0,57.0,20.0,11.0,10.0,2.0,2.0,1.0,1.0
WBGene00017537,0,19.0,23.0,82.0,128.0,500.0,500.0,500.0,500.0,500.0,1672.0,1671.0,1585.0,480.0,31.0,17.0,12.0,10.0,4.0,2.0,2.0,1.0
WBGene00017538,0,1.0,1.0,1.0,1.0,1.0,35.0,45.0,66.0,105.0,91.0,85.0,66.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017539,0,1.0,1.0,1.0,2.0,2.0,6.0,6.0,7.0,15.0,19.0,18.0,18.0,14.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017540,0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,12.0,16.0,15.0,15.0,15.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017541,0,1.0,1.0,1.0,1.0,3.0,7.0,9.0,19.0,24.0,29.0,28.0,28.0,26.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017542,0,0.0,2.0,5.0,6.0,6.0,6.0,6.0,8.0,8.0,9.0,8.0,8.0,7.0,6.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0
WBGene00017543,0,2.0,2.0,3.0,13.0,116.0,245.0,264.0,309.0,402.0,427.0,416.0,356.0,34.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
WBGene00017544,0,2.0,2.0,3.0,13.0,140.0,250.0,259.0,299.0,335.0,392.0,385.0,310.0,23.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
WBGene00017545,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017548,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
WBGene00017550,0,24.0,27.0,35.0,105.0,288.0,423.0,423.0,433.0,444.0,431.0,428.0,407.0,92.0,21.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0
WBGene00017552,0,2.0,4.0,15.0,24.0,28.0,44.0,64.0,124.0,289.0,342.0,313.0,68.0,26.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
WBGene00017553,0,10.0,16.5,26.5,28.5,46.0,253.5,343.0,387.0,408.0,406.5,404.5,300.5,29.5,10.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0
